id,transaction_id,message,created_at
2668,2668,Transaction marked as pending,2025-05-04 03:45:31.000000
2669,2669,Transaction marked as failed,2025-04-04 04:45:31.000000
2670,2670,Transaction marked as pending,2025-02-11 02:45:31.000000
2671,2671,Transaction marked as failed,2025-02-14 23:45:31.000000
2675,2675,Transaction marked as pending,2025-02-13 03:45:31.000000
2676,2676,Transaction marked as pending,2025-04-19 13:45:31.000000
2677,2677,Transaction marked as failed,2025-04-12 03:45:31.000000
2678,2678,Transaction marked as failed,2025-02-23 18:45:31.000000
2679,2679,Transaction marked as failed,2025-03-11 02:45:31.000000
2681,2681,Transaction marked as pending,2025-03-17 22:45:31.000000
2682,2682,Transaction marked as failed,2025-03-16 19:45:31.000000
2683,2683,Transaction marked as failed,2025-03-13 14:45:31.000000
2685,2685,Transaction marked as pending,2025-04-11 16:45:31.000000
2686,2686,Transaction marked as failed,2025-04-08 16:45:31.000000
2688,2688,Transaction marked as failed,2025-02-09 11:45:31.000000
2690,2690,Transaction marked as failed,2025-03-05 09:45:31.000000
2692,2692,Transaction marked as pending,2025-02-24 00:45:31.000000
2695,2695,Transaction marked as failed,2025-04-11 20:45:31.000000
2696,2696,Transaction marked as failed,2025-02-06 20:45:31.000000
2697,2697,Transaction marked as pending,2025-02-23 13:45:31.000000
2698,2698,Transaction marked as failed,2025-03-28 01:45:31.000000
2699,2699,Transaction marked as failed,2025-03-24 13:45:31.000000
2700,2700,Transaction marked as failed,2025-04-13 10:45:31.000000
2702,2702,Transaction marked as failed,2025-03-07 18:45:31.000000
2703,2703,Transaction marked as pending,2025-02-28 02:45:31.000000
2704,2704,Transaction marked as pending,2025-03-01 09:45:31.000000
2708,2708,Transaction marked as pending,2025-03-11 06:45:31.000000
2709,2709,Transaction marked as pending,2025-03-31 16:45:31.000000
2710,2710,Transaction marked as failed,2025-04-13 17:45:31.000000
2711,2711,Transaction marked as pending,2025-04-21 19:45:31.000000
2712,2712,Transaction marked as failed,2025-03-29 08:45:31.000000
2718,2718,Transaction marked as pending,2025-04-06 15:45:31.000000
2719,2719,Transaction marked as pending,2025-04-23 16:45:31.000000
2720,2720,Transaction marked as failed,2025-04-24 15:45:31.000000
2721,2721,Transaction marked as failed,2025-03-01 09:45:31.000000
2722,2722,Transaction marked as pending,2025-02-26 13:45:31.000000
2723,2723,Transaction marked as failed,2025-04-16 02:45:31.000000
2724,2724,Transaction marked as pending,2025-03-09 10:45:31.000000
2725,2725,Transaction marked as pending,2025-03-15 16:45:31.000000
2726,2726,Transaction marked as failed,2025-03-11 14:45:31.000000
2727,2727,Transaction marked as pending,2025-03-09 12:45:31.000000
2728,2728,Transaction marked as failed,2025-03-17 12:45:31.000000
2730,2730,Transaction marked as pending,2025-04-15 00:45:31.000000
2732,2732,Transaction marked as failed,2025-04-17 18:45:31.000000
2733,2733,Transaction marked as failed,2025-04-20 18:45:31.000000
2734,2734,Transaction marked as failed,2025-05-04 20:45:31.000000
2735,2735,Transaction marked as failed,2025-03-04 17:45:31.000000
2736,2736,Transaction marked as pending,2025-03-05 16:45:31.000000
2738,2738,Transaction marked as failed,2025-03-03 23:45:31.000000
2739,2739,Transaction marked as failed,2025-02-06 12:45:31.000000
2740,2740,Transaction marked as failed,2025-04-04 14:45:31.000000
2741,2741,Transaction marked as failed,2025-03-27 09:45:31.000000
2742,2742,Transaction marked as failed,2025-04-06 10:45:31.000000
2744,2744,Transaction marked as pending,2025-04-04 12:45:31.000000
2745,2745,Transaction marked as failed,2025-03-04 13:45:31.000000
2746,2746,Transaction marked as failed,2025-03-22 11:45:31.000000
2747,2747,Transaction marked as failed,2025-02-24 01:45:31.000000
2749,2749,Transaction marked as failed,2025-03-16 13:45:31.000000
2750,2750,Transaction marked as pending,2025-04-08 19:45:31.000000
2752,2752,Transaction marked as pending,2025-02-19 19:45:31.000000
2755,2755,Transaction marked as pending,2025-04-18 08:45:31.000000
2756,2756,Transaction marked as pending,2025-04-08 19:45:31.000000
2757,2757,Transaction marked as failed,2025-02-12 05:45:31.000000
2761,2761,Transaction marked as pending,2025-02-18 16:45:31.000000
2762,2762,Transaction marked as pending,2025-02-11 05:45:31.000000
2764,2764,Transaction marked as failed,2025-03-12 23:45:31.000000
2765,2765,Transaction marked as pending,2025-03-08 02:45:31.000000
2766,2766,Transaction marked as pending,2025-02-27 22:45:31.000000
2767,2767,Transaction marked as pending,2025-04-13 12:45:31.000000
2768,2768,Transaction marked as pending,2025-03-12 01:45:31.000000
2769,2769,Transaction marked as pending,2025-04-08 01:45:31.000000
2771,2771,Transaction marked as pending,2025-03-20 07:45:31.000000
2772,2772,Transaction marked as pending,2025-03-11 06:45:31.000000
2773,2773,Transaction marked as pending,2025-03-08 13:45:31.000000
2774,2774,Transaction marked as pending,2025-02-20 05:45:31.000000
2775,2775,Transaction marked as pending,2025-05-05 06:45:31.000000
2777,2777,Transaction marked as failed,2025-04-16 23:45:31.000000
2778,2778,Transaction marked as failed,2025-03-15 08:45:31.000000
2779,2779,Transaction marked as failed,2025-03-17 10:45:31.000000
2783,2783,Transaction marked as failed,2025-02-19 06:45:31.000000
2784,2784,Transaction marked as failed,2025-03-24 13:45:31.000000
2787,2787,Transaction marked as pending,2025-02-25 05:45:31.000000
2788,2788,Transaction marked as failed,2025-02-10 12:45:31.000000
2790,2790,Transaction marked as failed,2025-02-25 14:45:31.000000
2792,2792,Transaction marked as pending,2025-05-04 20:45:31.000000
2793,2793,Transaction marked as failed,2025-02-12 06:45:31.000000
2794,2794,Transaction marked as pending,2025-04-10 23:45:31.000000
2798,2798,Transaction marked as failed,2025-03-27 21:45:31.000000
2799,2799,Transaction marked as pending,2025-03-18 07:45:31.000000
2800,2800,Transaction marked as failed,2025-03-19 18:45:31.000000
2801,2801,Transaction marked as pending,2025-04-20 06:45:31.000000
2803,2803,Transaction marked as pending,2025-02-09 12:45:31.000000
2805,2805,Transaction marked as pending,2025-02-12 11:45:31.000000
2806,2806,Transaction marked as failed,2025-05-05 16:45:31.000000
2807,2807,Transaction marked as pending,2025-03-26 05:45:31.000000
2809,2809,Transaction marked as failed,2025-02-28 09:45:31.000000
2812,2812,Transaction marked as pending,2025-03-03 07:45:31.000000
2814,2814,Transaction marked as pending,2025-04-18 18:45:31.000000
2816,2816,Transaction marked as pending,2025-04-17 03:45:31.000000
2817,2817,Transaction marked as pending,2025-04-10 07:45:31.000000
2818,2818,Transaction marked as failed,2025-02-25 11:45:31.000000
2819,2819,Transaction marked as failed,2025-02-28 13:45:31.000000
2821,2821,Transaction marked as failed,2025-03-06 22:45:31.000000
2822,2822,Transaction marked as failed,2025-03-02 16:45:31.000000
2823,2823,Transaction marked as failed,2025-04-13 13:45:31.000000
2825,2825,Transaction marked as pending,2025-02-15 09:45:31.000000
2829,2829,Transaction marked as failed,2025-05-02 19:45:31.000000
2831,2831,Transaction marked as failed,2025-05-05 09:45:31.000000
2832,2832,Transaction marked as failed,2025-04-07 18:45:31.000000
2833,2833,Transaction marked as failed,2025-05-03 16:45:31.000000
2834,2834,Transaction marked as failed,2025-04-07 06:45:31.000000
2835,2835,Transaction marked as pending,2025-02-27 11:45:31.000000
2836,2836,Transaction marked as failed,2025-04-21 08:45:31.000000
2837,2837,Transaction marked as pending,2025-03-22 08:45:31.000000
2841,2841,Transaction marked as failed,2025-03-29 21:45:31.000000
2844,2844,Transaction marked as failed,2025-04-10 13:45:31.000000
2845,2845,Transaction marked as failed,2025-05-04 21:45:31.000000
2846,2846,Transaction marked as pending,2025-05-01 13:45:31.000000
2847,2847,Transaction marked as pending,2025-02-13 11:45:31.000000
2848,2848,Transaction marked as pending,2025-04-09 21:45:31.000000
2850,2850,Transaction marked as pending,2025-03-04 14:45:31.000000
2851,2851,Transaction marked as failed,2025-04-20 21:45:31.000000
2853,2853,Transaction marked as failed,2025-04-04 15:45:31.000000
2856,2856,Transaction marked as failed,2025-03-02 15:45:31.000000
2858,2858,Transaction marked as pending,2025-03-31 11:45:31.000000
2859,2859,Transaction marked as pending,2025-02-07 07:45:31.000000
2860,2860,Transaction marked as failed,2025-04-18 20:45:31.000000
2863,2863,Transaction marked as pending,2025-03-02 02:45:31.000000
2864,2864,Transaction marked as pending,2025-03-22 11:45:31.000000
2867,2867,Transaction marked as failed,2025-04-13 03:45:31.000000
2869,2869,Transaction marked as failed,2025-05-01 03:45:31.000000
2871,2871,Transaction marked as failed,2025-05-02 02:45:31.000000
2872,2872,Transaction marked as pending,2025-03-29 15:45:31.000000
2878,2878,Transaction marked as pending,2025-05-04 13:45:31.000000
2879,2879,Transaction marked as failed,2025-02-13 14:45:31.000000
2880,2880,Transaction marked as pending,2025-04-18 01:45:31.000000
2881,2881,Transaction marked as pending,2025-02-07 14:45:31.000000
2882,2882,Transaction marked as failed,2025-03-22 22:45:31.000000
2883,2883,Transaction marked as failed,2025-03-10 16:45:31.000000
2884,2884,Transaction marked as pending,2025-02-09 09:45:31.000000
2885,2885,Transaction marked as pending,2025-04-08 15:45:31.000000
2886,2886,Transaction marked as failed,2025-04-30 22:45:31.000000
2889,2889,Transaction marked as failed,2025-05-05 10:45:31.000000
2891,2891,Transaction marked as failed,2025-04-26 11:45:31.000000
2892,2892,Transaction marked as failed,2025-02-13 14:45:31.000000
2893,2893,Transaction marked as pending,2025-05-03 17:45:31.000000
2894,2894,Transaction marked as pending,2025-02-26 00:45:31.000000
2895,2895,Transaction marked as failed,2025-04-16 03:45:31.000000
2896,2896,Transaction marked as pending,2025-04-20 11:45:31.000000
2897,2897,Transaction marked as pending,2025-03-07 18:45:31.000000
2899,2899,Transaction marked as failed,2025-04-24 08:45:31.000000
2900,2900,Transaction marked as pending,2025-04-21 06:45:31.000000
2901,2901,Transaction marked as pending,2025-02-05 09:45:31.000000
2902,2902,Transaction marked as pending,2025-04-23 18:45:31.000000
2903,2903,Transaction marked as failed,2025-05-06 03:45:31.000000
2904,2904,Transaction marked as pending,2025-02-22 21:45:31.000000
2905,2905,Transaction marked as pending,2025-03-08 05:45:31.000000
2907,2907,Transaction marked as failed,2025-03-23 00:45:31.000000
2908,2908,Transaction marked as pending,2025-04-23 23:45:31.000000
2909,2909,Transaction marked as pending,2025-05-01 13:45:31.000000
2910,2910,Transaction marked as pending,2025-02-25 12:45:31.000000
2911,2911,Transaction marked as pending,2025-04-25 07:45:31.000000
2914,2914,Transaction marked as failed,2025-02-13 22:45:31.000000
2915,2915,Transaction marked as pending,2025-03-06 07:45:31.000000
2916,2916,Transaction marked as failed,2025-02-27 18:45:31.000000
2917,2917,Transaction marked as failed,2025-03-09 10:45:31.000000
2918,2918,Transaction marked as failed,2025-02-24 16:45:31.000000
2920,2920,Transaction marked as pending,2025-04-29 23:45:31.000000
2921,2921,Transaction marked as failed,2025-03-15 16:45:31.000000
2923,2923,Transaction marked as pending,2025-04-25 16:45:31.000000
2924,2924,Transaction marked as failed,2025-02-17 17:45:31.000000
2925,2925,Transaction marked as pending,2025-03-23 14:45:31.000000
2928,2928,Transaction marked as failed,2025-03-01 23:45:31.000000
2929,2929,Transaction marked as failed,2025-03-28 12:45:31.000000
2930,2930,Transaction marked as failed,2025-03-07 23:45:31.000000
2931,2931,Transaction marked as failed,2025-03-01 01:45:31.000000
2936,2936,Transaction marked as pending,2025-03-21 09:45:31.000000
2937,2937,Transaction marked as failed,2025-04-15 18:45:31.000000
2938,2938,Transaction marked as pending,2025-03-26 08:45:31.000000
2939,2939,Transaction marked as failed,2025-03-19 07:45:31.000000
2941,2941,Transaction marked as pending,2025-02-14 03:45:31.000000
2942,2942,Transaction marked as pending,2025-02-21 11:45:31.000000
2944,2944,Transaction marked as failed,2025-03-31 15:45:31.000000
2945,2945,Transaction marked as failed,2025-03-29 12:45:31.000000
2946,2946,Transaction marked as failed,2025-03-31 08:45:31.000000
2947,2947,Transaction marked as pending,2025-04-29 08:45:31.000000
2948,2948,Transaction marked as pending,2025-03-01 15:45:31.000000
2949,2949,Transaction marked as failed,2025-03-04 18:45:31.000000
2950,2950,Transaction marked as failed,2025-04-04 16:45:31.000000
2951,2951,Transaction marked as failed,2025-03-09 17:45:31.000000
2952,2952,Transaction marked as pending,2025-02-25 07:45:31.000000
2953,2953,Transaction marked as failed,2025-04-01 04:45:31.000000
2954,2954,Transaction marked as pending,2025-04-16 19:45:31.000000
2955,2955,Transaction marked as failed,2025-03-05 11:45:31.000000
2957,2957,Transaction marked as failed,2025-04-25 19:45:31.000000
2958,2958,Transaction marked as pending,2025-04-30 02:45:31.000000
2960,2960,Transaction marked as pending,2025-02-20 10:45:31.000000
2961,2961,Transaction marked as pending,2025-02-21 04:45:31.000000
2962,2962,Transaction marked as pending,2025-04-17 11:45:31.000000
2963,2963,Transaction marked as pending,2025-03-15 00:45:31.000000
2965,2965,Transaction marked as pending,2025-03-22 12:45:31.000000
2966,2966,Transaction marked as failed,2025-03-10 04:45:31.000000
2967,2967,Transaction marked as pending,2025-05-02 19:45:31.000000
2968,2968,Transaction marked as pending,2025-05-03 19:45:31.000000
2969,2969,Transaction marked as failed,2025-02-12 05:45:31.000000
2970,2970,Transaction marked as pending,2025-02-09 14:45:31.000000
2972,2972,Transaction marked as failed,2025-04-13 16:45:31.000000
2973,2973,Transaction marked as failed,2025-03-01 22:45:31.000000
2974,2974,Transaction marked as failed,2025-04-09 12:45:31.000000
2976,2976,Transaction marked as pending,2025-04-14 10:45:31.000000
2978,2978,Transaction marked as pending,2025-03-13 02:45:31.000000
2982,2982,Transaction marked as failed,2025-04-16 01:45:31.000000
2984,2984,Transaction marked as pending,2025-03-12 18:45:31.000000
2986,2986,Transaction marked as failed,2025-03-15 07:45:31.000000
2988,2988,Transaction marked as pending,2025-02-20 15:45:31.000000
2989,2989,Transaction marked as pending,2025-02-11 14:45:31.000000
2990,2990,Transaction marked as failed,2025-02-28 13:45:31.000000
2991,2991,Transaction marked as failed,2025-03-16 07:45:31.000000
2992,2992,Transaction marked as failed,2025-02-16 14:45:31.000000
2993,2993,Transaction marked as pending,2025-02-24 13:45:31.000000
2994,2994,Transaction marked as pending,2025-02-05 14:45:31.000000
2995,2995,Transaction marked as failed,2025-04-23 16:45:31.000000
2996,2996,Transaction marked as failed,2025-04-30 05:45:31.000000
2997,2997,Transaction marked as failed,2025-02-10 19:45:31.000000
2998,2998,Transaction marked as failed,2025-03-24 04:45:31.000000
3000,3000,Transaction marked as failed,2025-02-28 11:45:31.000000
